"session","type","frame","period","group","subject","value","bid","won","earnings"
"S20060802","sealed","reverse",58,0,6,600,520,1,100
"S20060802","sealed","reverse",58,1,3,90,70,0,530
"S20060802","sealed","reverse",58,1,7,300,300,0,320
"S20060802","sealed","reverse",58,1,4,495,450,1,170
"S20060802","sealed","reverse",58,2,1,465,380,1,240
"S20060802","sealed","reverse",58,2,5,30,20,0,590
"S20060802","sealed","reverse",58,2,8,240,140,0,380
"S20060802","sealed","reverse",59,0,0,240,180,0,380
"S20060802","sealed","reverse",59,0,2,600,490,1,130
"S20060802","sealed","reverse",59,0,7,525,410,0,95
"S20060802","sealed","reverse",59,1,8,135,100,0,485
"S20060802","sealed","reverse",59,1,4,330,300,1,320
"S20060802","sealed","reverse",59,1,6,105,70,0,515
"S20060802","sealed","reverse",59,2,5,240,120,1,500
"S20060802","sealed","reverse",59,2,1,30,20,0,590
"S20060802","sealed","reverse",59,2,3,75,60,0,545
"S20060802","sealed","reverse",60,0,3,345,310,0,275
"S20060802","sealed","reverse",60,0,1,165,150,0,455
"S20060802","sealed","reverse",60,0,0,540,400,1,220
"S20060802","sealed","reverse",60,1,8,270,170,1,450
"S20060802","sealed","reverse",60,1,5,150,50,0,470
"S20060802","sealed","reverse",60,1,2,210,160,0,410
"S20060802","sealed","reverse",60,2,6,120,70,0,500
"S20060802","sealed","reverse",60,2,7,240,240,0,380
"S20060802","sealed","reverse",60,2,4,570,490,1,130
"S20060804","sealed","reverse",1,0,5,570,360,1,260
"S20060804","sealed","reverse",1,0,0,315,260,0,305
"S20060804","sealed","reverse",1,0,8,390,310,0,230
"S20060804","sealed","reverse",1,1,6,510,450,1,170
"S20060804","sealed","reverse",1,1,2,240,200,0,380
"S20060804","sealed","reverse",1,1,7,555,350,0,65
"S20060804","sealed","reverse",1,2,4,285,250,1,370
"S20060804","sealed","reverse",1,2,3,345,160,0,275
"S20060804","sealed","reverse",1,2,1,30,20,0,590
"S20060804","sealed","reverse",2,0,0,525,470,1,150
"S20060804","sealed","reverse",2,0,2,15,10,0,605
"S20060804","sealed","reverse",2,0,5,330,220,0,290
"S20060804","sealed","reverse",2,1,3,165,100,0,455
"S20060804","sealed","reverse",2,1,4,210,150,1,470
"S20060804","sealed","reverse",2,1,7,90,70,0,530
"S20060804","sealed","reverse",2,2,8,75,50,0,545
"S20060804","sealed","reverse",2,2,1,540,320,0,80
"S20060804","sealed","reverse",2,2,6,435,350,1,270
"S20060804","sealed","reverse",3,0,1,60,30,0,560
"S20060804","sealed","reverse",3,0,5,345,270,1,350
"S20060804","sealed","reverse",3,0,7,60,40,0,560
"S20060804","sealed","reverse",3,1,3,45,10,0,575
"S20060804","sealed","reverse",3,1,8,255,240,0,365
"S20060804","sealed","reverse",3,1,4,375,300,1,320
"S20060804","sealed","reverse",3,2,2,120,100,0,500
"S20060804","sealed","reverse",3,2,6,345,350,1,270
"S20060804","sealed","reverse",3,2,0,195,160,0,425
"S20060804","sealed","reverse",4,0,3,420,270,0,200
"S20060804","sealed","reverse",4,0,0,360,330,1,290
"S20060804","sealed","reverse",4,0,1,360,240,0,260
"S20060804","sealed","reverse",4,1,4,495,350,1,270
"S20060804","sealed","reverse",4,1,2,75,60,0,545
"S20060804","sealed","reverse",4,1,6,105,10,0,515
"S20060804","sealed","reverse",4,2,8,330,300,1,320
"S20060804","sealed","reverse",4,2,7,75,50,0,545
"S20060804","sealed","reverse",4,2,5,600,260,0,20
"S20060804","sealed","reverse",5,0,0,300,100,0,320
"S20060804","sealed","reverse",5,0,5,495,310,0,125
"S20060804","sealed","reverse",5,0,8,600,400,1,220
"S20060804","sealed","reverse",5,1,7,525,370,0,95
"S20060804","sealed","reverse",5,1,2,330,300,0,290
"S20060804","sealed","reverse",5,1,4,495,370,1,250
"S20060804","sealed","reverse",5,2,6,390,370,1,250
"S20060804","sealed","reverse",5,2,3,360,340,0,260
"S20060804","sealed","reverse",5,2,1,345,260,0,275
"S20060804","sealed","reverse",6,0,8,510,350,1,270
"S20060804","sealed","reverse",6,0,5,30,10,0,590
"S20060804","sealed","reverse",6,0,2,345,350,0,275
"S20060804","sealed","reverse",6,1,4,435,300,0,185
"S20060804","sealed","reverse",6,1,6,345,300,0,275
"S20060804","sealed","reverse",6,1,1,450,370,1,250
"S20060804","sealed","reverse",6,2,7,195,130,1,490
"S20060804","sealed","reverse",6,2,3,105,50,0,515
"S20060804","sealed","reverse",6,2,0,135,60,0,485
"S20060804","sealed","reverse",7,0,4,555,360,1,260
"S20060804","sealed","reverse",7,0,1,255,200,0,365
"S20060804","sealed","reverse",7,0,0,210,100,0,410
"S20060804","sealed","reverse",7,1,6,75,10,0,545
"S20060804","sealed","reverse",7,1,3,435,330,0,185
"S20060804","sealed","reverse",7,1,2,585,550,1,70
"S20060804","sealed","reverse",7,2,7,30,10,0,590
"S20060804","sealed","reverse",7,2,5,180,110,0,440
"S20060804","sealed","reverse",7,2,8,195,150,1,470
"S20060804","sealed","reverse",8,0,4,210,150,0,410
"S20060804","sealed","reverse",8,0,7,450,300,1,320
"S20060804","sealed","reverse",8,0,3,180,130,0,440
"S20060804","sealed","reverse",8,1,0,90,40,0,530
"S20060804","sealed","reverse",8,1,1,225,170,0,395
"S20060804","sealed","reverse",8,1,6,540,450,1,170
"S20060804","sealed","reverse",8,2,5,45,30,0,575
"S20060804","sealed","reverse",8,2,8,375,300,1,320
"S20060804","sealed","reverse",8,2,2,570,250,0,50
"S20060804","sealed","reverse",9,0,7,525,250,0,95
"S20060804","sealed","reverse",9,0,5,15,10,0,605
"S20060804","sealed","reverse",9,0,3,510,360,1,260
"S20060804","sealed","reverse",9,1,1,135,110,0,485
"S20060804","sealed","reverse",9,1,6,540,450,1,170
"S20060804","sealed","reverse",9,1,4,225,230,0,395
"S20060804","sealed","reverse",9,2,0,240,100,0,380
"S20060804","sealed","reverse",9,2,2,15,10,0,605
"S20060804","sealed","reverse",9,2,8,525,320,1,300
"S20060804","sealed","reverse",10,0,8,390,320,1,300
"S20060804","sealed","reverse",10,0,2,195,190,0,425
"S20060804","sealed","reverse",10,0,7,165,100,0,455
"S20060804","sealed","reverse",10,1,1,375,340,1,280
"S20060804","sealed","reverse",10,1,4,240,230,0,380
"S20060804","sealed","reverse",10,1,3,30,10,0,590
"S20060804","sealed","reverse",10,2,5,375,310,0,245
"S20060804","sealed","reverse",10,2,0,45,10,0,575
"S20060804","sealed","reverse",10,2,6,570,490,1,130
"S20060804","sealed","reverse",11,0,1,30,20,0,590
"S20060804","sealed","reverse",11,0,3,435,310,1,310
"S20060804","sealed","reverse",11,0,4,315,300,0,305
"S20060804","sealed","reverse",11,1,7,480,270,0,140
"S20060804","sealed","reverse",11,1,5,420,330,0,200
"S20060804","sealed","reverse",11,1,2,495,460,1,160
"S20060804","sealed","reverse",11,2,0,540,150,0,80
"S20060804","sealed","reverse",11,2,8,360,300,0,260
"S20060804","sealed","reverse",11,2,6,480,420,1,200
"S20060804","sealed","reverse",12,0,2,540,540,1,80
"S20060804","sealed","reverse",12,0,4,465,400,0,155
"S20060804","sealed","reverse",12,0,0,105,50,0,515
"S20060804","sealed","reverse",12,1,7,585,450,1,170
"S20060804","sealed","reverse",12,1,6,345,330,0,275
"S20060804","sealed","reverse",12,1,5,435,310,0,185
"S20060804","sealed","reverse",12,2,3,165,140,0,455
"S20060804","sealed","reverse",12,2,8,210,170,0,410
"S20060804","sealed","reverse",12,2,1,210,180,1,440
"S20060804","sealed","reverse",13,0,6,120,50,0,500
"S20060804","sealed","reverse",13,0,0,555,380,1,240
"S20060804","sealed","reverse",13,0,1,375,320,0,245
"S20060804","sealed","reverse",13,1,8,555,390,1,230
"S20060804","sealed","reverse",13,1,5,30,10,0,590
"S20060804","sealed","reverse",13,1,3,600,370,0,20
"S20060804","sealed","reverse",13,2,7,375,200,0,245
"S20060804","sealed","reverse",13,2,4,510,500,1,120
"S20060804","sealed","reverse",13,2,2,465,460,0,155
"S20060804","sealed","reverse",14,0,7,300,170,0,320
"S20060804","sealed","reverse",14,0,3,450,390,1,230
"S20060804","sealed","reverse",14,0,4,255,250,0,365
"S20060804","sealed","reverse",14,1,8,315,290,1,330
"S20060804","sealed","reverse",14,1,0,15,10,0,605
"S20060804","sealed","reverse",14,1,1,195,160,0,425
"S20060804","sealed","reverse",14,2,2,180,170,1,450
"S20060804","sealed","reverse",14,2,5,105,80,0,515
"S20060804","sealed","reverse",14,2,6,60,20,0,560
"S20060804","sealed","reverse",15,0,4,465,300,0,155
"S20060804","sealed","reverse",15,0,6,510,480,1,140
"S20060804","sealed","reverse",15,0,0,600,300,0,20
"S20060804","sealed","reverse",15,1,8,120,100,0,500
"S20060804","sealed","reverse",15,1,2,330,320,1,300
"S20060804","sealed","reverse",15,1,3,195,150,0,425
"S20060804","sealed","reverse",15,2,5,195,160,0,425
"S20060804","sealed","reverse",15,2,1,495,390,1,230
"S20060804","sealed","reverse",15,2,7,255,150,0,365
"S20060804","sealed","reverse",16,0,5,165,140,0,455
"S20060804","sealed","reverse",16,0,3,330,250,1,370
"S20060804","sealed","reverse",16,0,7,210,180,0,410
"S20060804","sealed","reverse",16,1,8,210,180,0,410
"S20060804","sealed","reverse",16,1,1,375,320,1,300
"S20060804","sealed","reverse",16,1,6,165,130,0,455
"S20060804","sealed","reverse",16,2,2,525,520,0,95
"S20060804","sealed","reverse",16,2,0,600,550,1,70
"S20060804","sealed","reverse",16,2,4,195,150,0,425
"S20060804","sealed","reverse",17,0,6,120,90,0,500
"S20060804","sealed","reverse",17,0,5,330,270,1,350
"S20060804","sealed","reverse",17,0,3,150,100,0,470
"S20060804","sealed","reverse",17,1,1,315,300,1,320
"S20060804","sealed","reverse",17,1,8,60,40,0,560
"S20060804","sealed","reverse",17,1,0,315,180,0,305
"S20060804","sealed","reverse",17,2,7,405,310,1,310
"S20060804","sealed","reverse",17,2,2,360,300,0,260
"S20060804","sealed","reverse",17,2,4,315,310,0,305
"S20060804","sealed","reverse",18,0,3,540,340,1,280
"S20060804","sealed","reverse",18,0,5,60,20,0,560
"S20060804","sealed","reverse",18,0,8,195,150,0,425
"S20060804","sealed","reverse",18,1,1,225,170,0,395
"S20060804","sealed","reverse",18,1,0,345,200,0,275
"S20060804","sealed","reverse",18,1,2,315,200,1,420
"S20060804","sealed","reverse",18,2,4,75,70,0,545
"S20060804","sealed","reverse",18,2,6,405,360,1,260
"S20060804","sealed","reverse",18,2,7,285,220,0,335
"S20060804","sealed","reverse",19,0,0,270,150,0,350
"S20060804","sealed","reverse",19,0,7,255,190,0,365
"S20060804","sealed","reverse",19,0,8,420,350,1,270
"S20060804","sealed","reverse",19,1,6,465,440,1,180
"S20060804","sealed","reverse",19,1,4,570,400,0,50
"S20060804","sealed","reverse",19,1,1,555,350,0,65
"S20060804","sealed","reverse",19,2,2,270,100,0,350
"S20060804","sealed","reverse",19,2,5,555,410,1,210
"S20060804","sealed","reverse",19,2,3,495,300,0,125
"S20060804","sealed","reverse",20,0,8,375,320,1,300
"S20060804","sealed","reverse",20,0,1,105,90,0,515
"S20060804","sealed","reverse",20,0,3,165,130,0,455
"S20060804","sealed","reverse",20,1,4,165,160,0,455
"S20060804","sealed","reverse",20,1,7,105,80,0,515
"S20060804","sealed","reverse",20,1,6,420,390,1,230
"S20060804","sealed","reverse",20,2,0,525,400,1,220
"S20060804","sealed","reverse",20,2,5,150,110,0,470
"S20060804","sealed","reverse",20,2,2,120,100,0,500
"S20060804","sealed","reverse",21,0,5,180,150,1,470
"S20060804","sealed","reverse",21,0,0,75,20,0,545
"S20060804","sealed","reverse",21,0,2,60,50,0,560
"S20060804","sealed","reverse",21,1,4,330,300,0,290
"S20060804","sealed","reverse",21,1,8,405,340,1,280
"S20060804","sealed","reverse",21,1,7,300,210,0,320
"S20060804","sealed","reverse",21,2,3,540,370,1,250
"S20060804","sealed","reverse",21,2,6,135,90,0,485
"S20060804","sealed","reverse",21,2,1,240,210,0,380
"S20060804","sealed","reverse",22,0,6,90,40,0,530
"S20060804","sealed","reverse",22,0,5,105,80,0,515
"S20060804","sealed","reverse",22,0,2,285,150,1,470
"S20060804","sealed","reverse",22,1,8,30,20,0,590
"S20060804","sealed","reverse",22,1,1,210,190,0,410
"S20060804","sealed","reverse",22,1,7,390,210,1,410
"S20060804","sealed","reverse",22,2,0,60,20,0,560
"S20060804","sealed","reverse",22,2,3,225,200,1,420
"S20060804","sealed","reverse",22,2,4,30,30,0,590
"S20060804","sealed","reverse",23,0,4,60,10,0,560
"S20060804","sealed","reverse",23,0,8,450,330,1,290
"S20060804","sealed","reverse",23,0,7,360,260,0,260
"S20060804","sealed","reverse",23,1,0,165,50,0,455
"S20060804","sealed","reverse",23,1,1,495,330,1,290
"S20060804","sealed","reverse",23,1,2,90,50,0,530
"S20060804","sealed","reverse",23,2,6,105,70,0,515
"S20060804","sealed","reverse",23,2,3,480,270,1,350
"S20060804","sealed","reverse",23,2,5,105,80,0,515
"S20060804","sealed","reverse",24,0,4,360,350,1,270
"S20060804","sealed","reverse",24,0,8,465,340,0,155
"S20060804","sealed","reverse",24,0,0,450,250,0,170
"S20060804","sealed","reverse",24,1,7,300,210,0,320
"S20060804","sealed","reverse",24,1,1,390,310,1,310
"S20060804","sealed","reverse",24,1,6,75,50,0,545
"S20060804","sealed","reverse",24,2,3,345,190,0,275
"S20060804","sealed","reverse",24,2,5,435,340,1,280
"S20060804","sealed","reverse",24,2,2,135,100,0,485
"S20060804","sealed","reverse",25,0,5,420,330,1,290
"S20060804","sealed","reverse",25,0,6,150,100,0,470
"S20060804","sealed","reverse",25,0,7,420,300,0,200
"S20060804","sealed","reverse",25,1,4,555,450,1,170
"S20060804","sealed","reverse",25,1,0,510,450,0,110
"S20060804","sealed","reverse",25,1,2,285,150,0,335
"S20060804","sealed","reverse",25,2,1,285,230,0,335
"S20060804","sealed","reverse",25,2,3,540,320,1,300
"S20060804","sealed","reverse",25,2,8,90,70,0,530
"S20060804","sealed","reverse",26,0,7,270,160,0,350
"S20060804","sealed","reverse",26,0,6,15,10,0,605
"S20060804","sealed","reverse",26,0,8,465,360,1,260
"S20060804","sealed","reverse",26,1,1,210,160,0,410
"S20060804","sealed","reverse",26,1,0,495,390,1,230
"S20060804","sealed","reverse",26,1,3,375,190,0,245
"S20060804","sealed","reverse",26,2,2,135,50,0,485
"S20060804","sealed","reverse",26,2,4,450,400,1,220
"S20060804","sealed","reverse",26,2,5,135,100,0,485
"S20060804","sealed","reverse",27,0,7,300,250,0,320
"S20060804","sealed","reverse",27,0,4,330,300,1,320
"S20060804","sealed","reverse",27,0,3,375,260,0,245
"S20060804","sealed","reverse",27,1,6,195,180,1,440
"S20060804","sealed","reverse",27,1,2,480,150,0,140
"S20060804","sealed","reverse",27,1,1,165,110,0,455
"S20060804","sealed","reverse",27,2,8,420,320,1,300
"S20060804","sealed","reverse",27,2,0,345,250,0,275
"S20060804","sealed","reverse",27,2,5,315,230,0,305
"S20060804","sealed","reverse",28,0,0,165,70,0,455
"S20060804","sealed","reverse",28,0,2,270,100,0,350
"S20060804","sealed","reverse",28,0,3,345,290,1,330
"S20060804","sealed","reverse",28,1,1,120,100,0,500
"S20060804","sealed","reverse",28,1,7,225,180,0,395
"S20060804","sealed","reverse",28,1,6,600,580,1,40
"S20060804","sealed","reverse",28,2,8,30,20,0,590
"S20060804","sealed","reverse",28,2,4,315,270,1,350
"S20060804","sealed","reverse",28,2,5,30,20,0,590
"S20060804","sealed","reverse",29,0,3,525,320,0,95
"S20060804","sealed","reverse",29,0,6,375,350,1,270
"S20060804","sealed","reverse",29,0,2,495,150,0,125
"S20060804","sealed","reverse",29,1,4,120,100,0,500
"S20060804","sealed","reverse",29,1,7,570,370,1,250
"S20060804","sealed","reverse",29,1,1,240,200,0,380
"S20060804","sealed","reverse",29,2,8,525,370,1,250
"S20060804","sealed","reverse",29,2,0,255,150,0,365
"S20060804","sealed","reverse",29,2,5,405,270,0,215
"S20060804","sealed","reverse",30,0,2,150,10,0,470
"S20060804","sealed","reverse",30,0,0,510,410,1,210
"S20060804","sealed","reverse",30,0,6,270,240,0,350
"S20060804","sealed","reverse",30,1,5,480,340,1,280
"S20060804","sealed","reverse",30,1,3,75,60,0,545
"S20060804","sealed","reverse",30,1,8,270,220,0,350
"S20060804","sealed","reverse",30,2,7,150,100,0,470
"S20060804","sealed","reverse",30,2,1,510,380,1,240
"S20060804","sealed","reverse",30,2,4,405,350,0,215
"S20060804","sealed","reverse",31,0,4,495,350,1,270
"S20060804","sealed","reverse",31,0,6,135,120,0,485
"S20060804","sealed","reverse",31,0,8,180,150,0,440
"S20060804","sealed","reverse",31,1,7,405,320,0,215
"S20060804","sealed","reverse",31,1,2,600,10,0,20
"S20060804","sealed","reverse",31,1,1,465,330,1,290
"S20060804","sealed","reverse",31,2,0,120,80,0,500
"S20060804","sealed","reverse",31,2,5,405,290,1,330
"S20060804","sealed","reverse",31,2,3,225,200,0,395
"S20060804","sealed","reverse",32,0,5,30,20,0,590
"S20060804","sealed","reverse",32,0,8,480,340,1,280
"S20060804","sealed","reverse",32,0,2,570,100,0,50
"S20060804","sealed","reverse",32,1,7,315,260,1,360
"S20060804","sealed","reverse",32,1,1,255,220,0,365
"S20060804","sealed","reverse",32,1,3,225,220,0,395
"S20060804","sealed","reverse",32,2,0,540,440,1,180
"S20060804","sealed","reverse",32,2,4,210,180,0,410
"S20060804","sealed","reverse",32,2,6,210,170,0,410
"S20060804","sealed","reverse",33,0,7,330,250,0,290
"S20060804","sealed","reverse",33,0,5,15,10,0,605
"S20060804","sealed","reverse",33,0,2,450,300,1,320
"S20060804","sealed","reverse",33,1,3,45,40,0,575
"S20060804","sealed","reverse",33,1,1,120,90,0,500
"S20060804","sealed","reverse",33,1,4,495,350,1,270
"S20060804","sealed","reverse",33,2,6,180,150,0,440
"S20060804","sealed","reverse",33,2,8,375,330,1,290
"S20060804","sealed","reverse",33,2,0,135,60,0,485
"S20060804","sealed","reverse",34,0,1,255,220,1,400
"S20060804","sealed","reverse",34,0,4,15,10,0,605
"S20060804","sealed","reverse",34,0,7,300,200,0,320
"S20060804","sealed","reverse",34,1,0,195,130,0,425
"S20060804","sealed","reverse",34,1,2,195,150,1,470
"S20060804","sealed","reverse",34,1,6,150,130,0,470
"S20060804","sealed","reverse",34,2,5,195,160,0,425
"S20060804","sealed","reverse",34,2,8,270,250,1,370
"S20060804","sealed","reverse",34,2,3,150,120,0,470
"S20060804","sealed","reverse",35,0,5,435,270,0,185
"S20060804","sealed","reverse",35,0,0,240,180,0,380
"S20060804","sealed","reverse",35,0,1,600,410,1,210
"S20060804","sealed","reverse",35,1,7,75,50,0,545
"S20060804","sealed","reverse",35,1,4,90,80,1,540
"S20060804","sealed","reverse",35,1,6,75,70,0,545
"S20060804","sealed","reverse",35,2,3,300,260,1,360
"S20060804","sealed","reverse",35,2,2,570,150,0,50
"S20060804","sealed","reverse",35,2,8,135,100,0,485
"S20060804","sealed","reverse",36,0,0,255,210,0,365
"S20060804","sealed","reverse",36,0,2,210,170,0,410
"S20060804","sealed","reverse",36,0,5,570,330,1,290
"S20060804","sealed","reverse",36,1,8,330,300,0,290
"S20060804","sealed","reverse",36,1,7,390,330,1,290
"S20060804","sealed","reverse",36,1,3,30,20,0,590
"S20060804","sealed","reverse",36,2,6,570,550,1,70
"S20060804","sealed","reverse",36,2,4,90,70,0,530
"S20060804","sealed","reverse",36,2,1,90,70,0,530
"S20060804","sealed","reverse",37,0,6,30,10,0,590
"S20060804","sealed","reverse",37,0,3,255,220,0,365
"S20060804","sealed","reverse",37,0,1,495,370,1,250
"S20060804","sealed","reverse",37,1,8,165,150,0,455
"S20060804","sealed","reverse",37,1,7,555,370,1,250
"S20060804","sealed","reverse",37,1,2,480,350,0,140
"S20060804","sealed","reverse",37,2,4,120,100,0,500
"S20060804","sealed","reverse",37,2,5,240,190,0,380
"S20060804","sealed","reverse",37,2,0,525,450,1,170
"S20060804","sealed","reverse",38,0,7,120,100,0,500
"S20060804","sealed","reverse",38,0,8,570,390,1,230
"S20060804","sealed","reverse",38,0,0,435,380,0,185
"S20060804","sealed","reverse",38,1,4,540,350,1,270
"S20060804","sealed","reverse",38,1,5,555,340,0,65
"S20060804","sealed","reverse",38,1,1,345,300,0,275
"S20060804","sealed","reverse",38,2,6,525,510,1,110
"S20060804","sealed","reverse",38,2,3,315,260,0,305
"S20060804","sealed","reverse",38,2,2,15,10,0,605
"S20060804","sealed","reverse",39,0,1,540,400,0,80
"S20060804","sealed","reverse",39,0,4,270,240,0,350
"S20060804","sealed","reverse",39,0,0,600,550,1,70
"S20060804","sealed","reverse",39,1,2,90,70,0,530
"S20060804","sealed","reverse",39,1,6,30,20,0,590
"S20060804","sealed","reverse",39,1,3,375,300,1,320
"S20060804","sealed","reverse",39,2,7,135,110,0,485
"S20060804","sealed","reverse",39,2,5,510,310,0,110
"S20060804","sealed","reverse",39,2,8,525,380,1,240
"S20060804","sealed","reverse",40,0,6,285,270,0,335
